Datetime,"Velocidad del viento","Dirección del viento",Temperatura,"Punto de rocío","Humedad relativa",Precipitación
"2023-08-17 02:15",1.229289044289,159.15862470862,3.0358080808081,-11.005963480963,29.791142191142,-
"2023-08-17 02:30",1.0194949494949,148.00808080808,2.8928282828283,-11.31202020202,28.975757575758,-
"2023-08-17 02:45",1.324864024864,157.97894327894,3.2989393939394,-10.608776223776,30.461421911422,-
"2023-08-17 03:00",1.7774545454545,160.33494949495,2.3719696969697,-12.360272727273,26.338787878788,-
"2023-08-17 03:15",1.3908888888889,164.40777777778,2.6839393939394,-11.844303030303,27.358787878788,-
"2023-08-17 03:30",2.159595959596,154.90050505051,2.5635353535354,-12.142121212121,26.471717171717,-
"2023-08-17 03:45",3.1499494949495,122.90929292929,2.1464848484848,-12.584888888889,26.343131313131,-
"2023-08-17 04:00",2.140303030303,192.99393939394,2.2474242424242,-12.554090909091,25.992424242424,-
"2023-08-17 04:15",1.6967171717172,193.95808080808,2.4041414141414,-12.350202020202,26.228282828283,-
"2023-08-17 04:30",2.3379759129759,184.29874902875,1.9962121212121,-12.789455322455,26.071662781663,-
"2023-08-17 04:45",1.5652253302253,186.47470862471,2.38162004662,-11.957486402486,28.304467754468,-
"2023-08-17 05:00",2.4949728049728,161.1351981352,1.9116006216006,-11.326635586636,33.808818958819,-
"2023-08-17 05:15",2.1596891996892,131.54273504274,1.1964296814297,-10.945668220668,39.28951048951,-
"2023-08-17 05:30",3.3291919191919,221.98282828283,1.2356565656566,-10.728787878788,40.177777777778,-
"2023-08-17 05:45",3.9863247863248,110.7077000777,1.2610124320124,-10.907621600622,39.15682983683,-
"2023-08-17 06:00",1.7395143745144,187.01235431235,2.0280497280497,-10.880303030303,35.458236208236,-
"2023-08-17 06:15",1.741595959596,146.1697979798,2.4461616161616,-10.589777777778,34.820303030303,-
"2023-08-17 06:30",2.3550077700078,123.15369075369,2.0279836829837,-10.974502719503,34.987567987568,-
"2023-08-17 06:45",3.0844768194768,108.17075887076,1.90777000777,-11.286368816369,34.029305879306,-
"2023-08-17 07:00",2.2467676767677,138.00303030303,1.7799494949495,-11.581666666667,33.191919191919,-
"2023-08-17 07:15",2.6480691530692,162.74945609946,1.8285742035742,-11.73451048951,32.184576534577,-
"2023-08-17 07:30",4.1120606060606,161.23212121212,1.6443939393939,-12.394353535354,29.806262626263,-
"2023-08-17 07:45",4.1329292929293,208.14767676768,1.6718787878788,-12.58802020202,28.700505050505,-
"2023-08-17 08:00",4.2296464646465,123.24797979798,1.6042929292929,-13.010757575758,26.924747474747,-
"2023-08-17 08:15",3.3816464646465,179.38769230769,1.7157381507382,-13.22764957265,25.283061383061,-
"2023-08-17 08:30",3.9519759129759,133.56714840715,1.5773939393939,-13.503797979798,24.59404040404,-
"2023-08-17 08:45",3.0624747474747,141.14898989899,1.3886868686869,-13.625252525253,24.930303030303,-
"2023-08-17 09:00",4.210843045843,155.00357420357,1.4337296037296,-13.138205128205,27.140326340326,-
"2023-08-17 09:15",2.5521025641026,165.40798756799,1.5499300699301,-12.468804972805,29.906324786325,-
"2023-08-17 09:30",3.757749028749,148.42568764569,1.4791763791764,-11.900578088578,33.101227661228,-
"2023-08-17 09:45",4.8125757575758,144.38838383838,1.7239898989899,-11.363585858586,34.562121212121,-
"2023-08-17 10:00",2.5981818181818,190.3196969697,1.8116161616162,-11.149898989899,35.192424242424,-
"2023-08-17 10:15",2.601891996892,119.99087024087,1.8527233877234,-10.832902097902,36.571872571873,-
"2023-08-17 10:30",4.2792051282051,162.39933177933,1.7671188811189,-10.99765967366,36.176107226107,-
"2023-08-17 10:45",2.7768181818182,166.29848484848,1.8992929292929,-10.866262626263,36.172222222222,-
"2023-08-17 11:00",3.8967676767677,123.73080808081,1.009898989899,-9.5449494949495,47.225757575758,-
"2023-08-17 11:15",4.4313947163947,119.2696969697,-0.0086169386169386,-8.9271561771562,55.407303807304,-
"2023-08-17 11:30",3.3500722610723,141.22841491841,0.38262237762238,-9.0189114219114,52.992331002331,-
"2023-08-17 11:45",2.6944444444444,140.84898989899,1.1321212121212,-9.2753535353535,47.962626262626,-
"2023-08-17 12:00",2.7685353535354,131.05808080808,1.6684848484848,-9.6313131313131,43.50101010101,-
"2023-08-17 12:15",1.9749844599845,161.61596736597,1.5594405594406,-9.6726107226107,43.839743589744,-
"2023-08-17 12:30",2.5472533022533,92.178749028749,1.5148523698524,-8.1731507381507,51.559984459984,-
"2023-08-17 12:45",3.7401515151515,99.075757575758,1.2321717171717,-8.9023737373737,49.327272727273,-
"2023-08-17 13:00",2.7193434343434,181.02373737374,2.6814646464646,-10.376717171717,34.709090909091,-
"2023-08-17 13:15",2.8081895881896,165.14304584305,2.612871017871,-10.507447552448,34.398407148407,-
"2023-08-17 13:30",2.5559090909091,163.4803030303,3.1679797979798,-10.144848484848,33.435858585859,-
"2023-08-17 13:45",3.9319696969697,119.03535353535,1.9838888888889,-10.012878787879,40.016161616162,-
"2023-08-17 14:00",3.6189898989899,122.12828282828,0.98252525252525,-8.3635353535354,53.269696969697,-
"2023-08-17 14:15",3.4239898989899,175.83707070707,0.56214141414141,-8.0771717171717,56.803434343434,-
"2023-08-17 14:30",4.5639393939394,164.50303030303,0.10200216450216,-7.7656060606061,60.69595959596,-
"2023-08-17 14:45",3.7296153846154,124.14164724165,-0.12538461538462,-6.4302641802642,68.475602175602,-
"2023-08-17 15:00",3.5876565656566,192.38070707071,-0.3413961038961,-6.2729393939394,70.228484848485,-
"2023-08-17 15:15",2.6842035742036,116.51717171717,0.073337218337218,-5.8425757575758,70.420435120435,-
"2023-08-17 15:30",2.5470707070707,160.42585858586,0.52159595959596,-6.1298383838384,66.742828282828,-
"2023-08-17 15:45",1.7605244755245,125.16336441336,0.90696581196581,-5.2902136752137,69.014102564103,-
"2023-08-17 16:00",2.1067676767677,123.48585858586,0.81691919191919,-5.2540909090909,69.64494949495,-
"2023-08-17 16:15",2.0090404040404,124.80707070707,0.94641414141414,-5.5668181818182,67.433838383838,-
"2023-08-17 16:30",3.1472222222222,178.10353535354,0.67520202020202,-5.9398484848485,66.924747474747,-
"2023-08-17 16:45",2.217432012432,117.18550893551,0.20892094017094,-5.3747202797203,72.290714840715,-
"2023-08-17 17:00",1.6762121212121,131.95656565657,0.57570346320346,-4.8370202020202,73.128282828283,-
"2023-08-17 17:15",1.6842804972805,163.88371406371,0.79927894327894,-6.4582097902098,63.712556332556,-
"2023-08-17 17:30",5.5969378399378,223.0366977467,0.4225742035742,-8.5636682206682,55.068787878788,-
"2023-08-17 17:45",2.9571103341103,159.12657342657,0.03335742035742,-6.3944825174825,67.8608003108,-
"2023-08-17 18:00",2.0332323232323,124.5101010101,-0.053535353535354,-5.8979797979798,70.777777777778,-
"2023-08-17 18:15",1.8511616161616,117.03232323232,-0.15419191919192,-5.5930808080808,72.805555555556,-
"2023-08-17 18:30",1.944742035742,127.83327117327,-0.25680652680653,-6.4717482517483,68.925291375291,-
"2023-08-17 18:45",1.8936433566434,122.93125874126,-0.017150738150738,-7.0199603729604,64.985951825952,-
"2023-08-17 19:00",1.5402602952603,172.16989121989,0.14816627816628,-7.7205361305361,60.656487956488,-
"2023-08-17 19:15",3.7824141414141,143.78828282828,-0.14260606060606,-9.1370101010101,55.02797979798,-
"2023-08-17 19:30",2.4438787878788,131.3001010101,-0.73009090909091,-7.7167171717172,65.066868686869,-
"2023-08-17 19:45",4.1539393939394,209.90606060606,-0.47424242424242,-9.2320202020202,56.211111111111,-
"2023-08-17 20:00",3.1226565656566,170.05838383838,-0.19686868686869,-9.8644444444444,51.662121212121,-
"2023-08-17 20:15",4.221303030303,185.36747474747,-0.37663636363636,-10.321323232323,50.276565656566,-
"2023-08-17 20:30",4.2117777777778,173.54929292929,-0.57312121212121,-11.041606060606,47.657575757576,-
"2023-08-17 20:45",3.5780101010101,161.24707070707,-0.5870101010101,-11.309575757576,46.387171717172,-
"2023-08-17 21:00",3.2199494949495,122.72676767677,-0.41671717171717,-11.58904040404,44.138383838384,-
"2023-08-17 21:15",3.1831818181818,210.89565656566,-0.40743434343434,-12.070242424242,41.68595959596,-
"2023-08-17 21:30",1.8153535353535,185.71818181818,-0.3270202020202,-12.046313131313,41.403535353535,-
"2023-08-17 21:45",2.3404001554002,157.05,-0.52142968142968,-12.207964257964,41.567327117327,-
"2023-08-17 22:00",2.4499308469308,197.67756021756,-0.58656177156177,-12.729052836053,39.287544677545,-
"2023-08-17 22:15",1.7862781662782,142.58956487956,-0.56319191919192,-13.109538461538,37.268267288267,-
"2023-08-17 22:30",1.9143939393939,203.24937839938,0.10818181818182,-12.830442890443,35.306876456876,-
"2023-08-17 22:45",1.4325236985237,126.05003108003,-0.11627195027195,-12.996327894328,35.59972027972,-
"2023-08-17 23:00",1.5029090909091,196.1471017871,0.24482905982906,-12.734078477078,35.105462315462,-
"2023-08-17 23:15",1.3747824397824,188.16449106449,-0.11351748251748,-13.217087024087,34.482152292152,-
"2023-08-17 23:30",1.8190505050505,204.79909090909,-0.37755555555556,-13.600868686869,33.883434343434,-
"2023-08-17 23:45",1.9961818181818,152.38838383838,0.14083838383838,-13.18601010101,33.365757575758,-
"2023-08-18 00:00",2.7890909090909,162.09949494949,-0.73521756021756,-14.090571095571,33.223232323232,-
"2023-08-18 00:15",1.9813209013209,165.86476301476,-0.46323620823621,-13.7058003108,33.787179487179,-
"2023-08-18 00:30",1.6757653457653,194.12463092463,-0.28094405594406,-13.041293706294,36.198251748252,-
"2023-08-18 00:45",1.6312999222999,217.65167055167,-1.0881313131313,-12.288185703186,43.999728049728,-
"2023-08-18 01:00",1.2915928515929,233.1627039627,-1.4342463092463,-11.459141414141,49.875524475524,-
"2023-08-18 01:15",2.7885703185703,183.1742035742,-1.7054234654235,-11.270396270396,52.175135975136,-
"2023-08-18 01:30",4.8184048174048,176.82797979798,-1.8640101010101,-10.488813519814,56.875982905983,-
"2023-08-18 01:45",4.2202136752137,134.89358974359,-2.041825951826,-9.1258585858586,64.579836829837,-
"2023-08-18 02:00",2.1507070707071,187.68131313131,-1.8906060606061,-9.3522222222222,62.691919191919,-
"2023-08-18 02:15",1.1529292929293,138.56717171717,-1.1807070707071,-13.101313131313,40.39696969697,-
"2023-08-18 02:30",2.1305050505051,162.45404040404,-1.0599494949495,-13.143181818182,39.583838383838,-
"2023-08-18 02:45",1.8993752913753,182.75210567211,-1.0627241647242,-13.079348873349,39.916876456876,-
"2023-08-18 03:00",1.7199494949495,184.42636363636,-1.0118585858586,-12.676101010101,41.678787878788,-
"2023-08-18 03:15",3.0476487956488,138.83128982129,-1.7000559440559,-12.692293706294,45.038811188811,-
"2023-08-18 03:30",1.7808142968143,174.79794094794,-1.4977894327894,-12.456743589744,45.205229215229,-
"2023-08-18 03:45",1.2264778554779,127.20104118104,-1.4053216783217,-12.405149184149,45.000862470862,-
"2023-08-18 04:00",2.950404040404,137.56515151515,-2.2008585858586,-9.7199494949495,62.404545454545,-
"2023-08-18 04:15",2.5537428127428,185.76111111111,-2.0356223776224,-9.0782051282051,64.787086247086,-
"2023-08-18 04:30",0.81767676767677,231.3702020202,-1.9662626262626,-10.588161616162,56.890505050505,-
"2023-08-18 04:45",2.9122377622378,170.31542346542,-1.9696425796426,-11.798445998446,50.855982905983,-
"2023-08-18 05:00",1.2274545454545,124.64363636364,-1.1308888888889,-12.57503030303,42.779292929293,-
"2023-08-18 05:15",3.3619191919192,178.48232323232,-1.674696969697,-11.73398989899,49.703535353535,-
"2023-08-18 05:30",2.8874242424242,156.22404040404,-2.2566363636364,-10.794212121212,57.312121212121,-
"2023-08-18 05:45",2.0673776223776,186.41099456099,-1.7410528360528,-11.272878787879,52.34087024087,-
"2023-08-18 06:00",2.8581313131313,228.6801010101,-2.4330404040404,-13.031161616162,47.009393939394,-
"2023-08-18 06:15",1.3905454545455,196.58450660451,-2.0828904428904,-13.358329448329,43.622804972805,-
"2023-08-18 06:30",3.2667125097125,215.99776223776,-2.4879945609946,-14.268209013209,41.098927738928,-
"2023-08-18 06:45",2.3287878787879,169.85606060606,-2.5335353535354,-14.152424242424,41.905555555556,-
"2023-08-18 07:00",2.5940909090909,162.47222222222,-3.0454545454545,-14.32303030303,43.612121212121,-
"2023-08-18 07:15",1.5353651903652,170.00369075369,-2.7525322455322,-14.343694638695,42.044188034188,-
"2023-08-18 07:30",1.7177000777001,208.51895881896,-2.7195143745144,-14.094083139083,43.127156177156,-
"2023-08-18 07:45",0.97727272727273,149.48080808081,-2.2692929292929,-13.544949494949,43.621717171717,-
"2023-08-18 08:00",1.0995765345765,186.64055944056,-2.1970318570319,-13.198445998446,44.992929292929,-
"2023-08-18 08:15",1.1063908313908,189.53717948718,-1.8814141414141,-12.774304584305,45.535547785548,-
"2023-08-18 08:30",2.9081616161616,225.54272727273,-3.249595959596,-12.396626262626,54.264848484848,-
"2023-08-18 08:45",2.0702408702409,227.57975135975,-3.070912975913,-12.171641802642,54.496355866356,-
"2023-08-18 09:00",1.0612362082362,163.81121989122,-2.6936169386169,-11.66725019425,55.131833721834,-
"2023-08-18 09:15",0.98720512820513,134.4502020202,-3.3410427350427,-11.812341880342,57.643504273504,-
"2023-08-18 09:30",1.004257964258,192.68745143745,-2.8851981351981,-10.901188811189,59.920046620047,-
"2023-08-18 09:45",1.110404040404,163.56131313131,-2.2977777777778,-10.720505050505,57.886363636364,-
"2023-08-18 10:00",1.2310101010101,180.49090909091,-2.4636868686869,-11.333282828283,55.65202020202,-
"2023-08-18 10:15",1.2166588966589,173.93158508159,-2.0974009324009,-10.736181041181,56.806099456099,-
"2023-08-18 10:30",1.4423488733489,121.8804972805,-1.4960318570319,-11.87265967366,48.116860916861,-
"2023-08-18 10:45",1.8156161616162,137.20878787879,-1.239797979798,-12.578525252525,43.306363636364,-
"2023-08-18 11:00",1.539595959596,150.2696969697,-0.91116161616162,-12.590454545455,41.603535353535,-
"2023-08-18 11:15",2.8136767676768,132.22808080808,-1.2772222222222,-12.894898989899,41.911616161616,-
"2023-08-18 11:30",3.4373325563326,113.38487956488,-1.0500745920746,-12.748963480963,41.505555555556,-
"2023-08-18 11:45",1.4323760683761,159.38991452991,0.21924242424242,-11.869059052059,39.558492618493,-
"2023-08-18 12:00",2.968174048174,230.03003108003,-0.76048951048951,-12.822913752914,39.687878787879,-
"2023-08-18 12:15",3.1495221445221,176.11418026418,-0.66330613830614,-12.531045066045,40.661305361305,-
"2023-08-18 12:30",2.2214996114996,157.68096348096,0.34460761460761,-11.534335664336,40.605283605284,-
"2023-08-18 12:45",2.0921756021756,165.68966588967,0.029778554778555,-11.884968919969,40.426262626263,-
"2023-08-18 13:00",2.9517171717172,248.26515151515,-0.21828282828283,-12.18898989899,40.146464646465,-
"2023-08-18 13:15",2.8213468013468,235.24636363636,-0.088723905723906,-12.072986531987,40.078686868687,-
"2023-08-18 13:30",4.0060101010101,240.79545454545,-0.47974747474747,-12.084191919192,41.977777777778,-
"2023-08-18 13:45",5.6202323232323,247.49272727273,-0.89056565656566,-11.841535353535,45.245151515152,-
"2023-08-18 14:00",6.4679331779332,241.6824009324,-1.1823115773116,-11.992552447552,45.948795648796,-
"2023-08-18 14:15",4.0775757575758,96.993939393939,-0.69020202020202,-11.577878787879,45.561616161616,-
"2023-08-18 14:30",3.5296464646465,107.58232323232,-0.70378787878788,-11.455202020202,46.242929292929,-
"2023-08-18 14:45",4.5982828282828,95.49595959596,-0.72767676767677,-11.338080808081,46.94797979798,-
"2023-08-18 15:00",3.8540831390831,124.82179487179,-0.40338772338772,-11.030784770785,46.863014763015,-
"2023-08-18 15:15",3.1071212121212,159.58737373737,-0.49121212121212,-11.126161616162,46.825252525253,-
"2023-08-18 15:30",1.3628282828283,213.50454545455,-0.17338383838384,-11.000050505051,45.866666666667,-
"2023-08-18 15:45",0.7930303030303,233.6696969697,-0.034494949494949,-11.168939393939,44.327777777778,-
"2023-08-18 16:00",1.1049494949495,214.17121212121,0.22126262626263,-11.452878787879,41.629292929293,-
"2023-08-18 16:15",0.96945221445221,217.90881895882,0.44252525252525,-11.299968919969,41.287529137529,-
"2023-08-18 16:30",0.95897435897436,222.36379176379,0.21523698523699,-11.529005439005,41.278787878788,-
"2023-08-18 16:45",2.7692152292152,155.37917637918,-0.15090742590743,-11.419145299145,43.608508158508,-
"2023-08-18 17:00",4.1149588189588,101.25408702409,-0.60260528360528,-11.416126651127,45.932393162393,-
"2023-08-18 17:15",4.0797138047138,89.503703703704,-0.59498316498316,-11.244444444444,46.752693602694,-
"2023-08-18 17:30",3.9081818181818,95.456060606061,-0.92484848484848,-11.378686868687,47.730808080808,-
"2023-08-18 17:45",3.9969595959596,107.00616161616,-0.83733333333333,-11.210262626263,48.135353535354,-
"2023-08-18 18:00",3.6983496503497,100.22225330225,-0.9982634032634,-10.893854700855,50.522043512044,-
"2023-08-18 18:15",2.4647878787879,146.80232323232,-0.80079797979798,-10.705747474747,50.475252525253,-
"2023-08-18 18:30",3.2721631701632,79.697342657343,-1.0338212898213,-10.608898212898,52.124615384615,-
"2023-08-18 18:45",3.057473970474,120.76390831391,-0.97344755244755,-10.389228438228,52.921095571096,-
"2023-08-18 19:00",2.4414840714841,115.19409479409,-0.92877622377622,-10.301487956488,53.136441336441,-
"2023-08-18 19:15",1.6306666666667,128.75555555556,-0.60649494949495,-10.159161616162,52.236666666667,-
"2023-08-18 19:30",1.0451802641803,142.17731157731,-0.27197824397824,-10.027507381507,51.222354312354,-
"2023-08-18 19:45",0.76982905982906,179.35536130536,-0.25272727272727,-9.7693473193473,52.4168997669,-
"2023-08-18 20:00",0.85580808080808,167.97474747475,-0.020050505050505,-9.6088383838384,52.056060606061,-
"2023-08-18 20:15",1.0618383838384,155.24747474747,0.09179797979798,-9.6214747474747,51.433636363636,-
"2023-08-18 20:30",1.7906666666667,157.6496969697,-0.17834343434343,-9.8571313131313,51.606060606061,-
"2023-08-18 20:45",1.3417272727273,168.57545454545,-0.55946386946387,-9.8722626262626,53.06303030303,-
"2023-08-18 21:00",1.3981351981352,227.45606060606,-0.64166666666667,-9.9705555555556,53.355555555556,-
"2023-08-18 21:15",1.2834848484848,145.04393939394,-0.44136363636364,-10.821666666667,48.098484848485,-
"2023-08-18 21:30",1.0110551670552,181.79066822067,0.58011111111111,-9.7518966588967,48.339961149961,-
"2023-08-18 21:45",1.0093333333333,137.02797979798,-0.19518181818182,-10.069727272727,50.627272727273,-
"2023-08-18 22:00",0.72494949494949,148.71616161616,0.10343434343434,-9.5535353535354,51.715151515152,-
"2023-08-18 22:15",0.84979797979798,167.43585858586,0.14,-9.7740404040404,50.429797979798,-
"2023-08-18 22:30",1.0101926961927,186.95031080031,0.443,-9.4315951825952,50.627024087024,-
"2023-08-18 22:45",1.1367676767677,165.74545454545,0.1789898989899,-10.936262626263,44.423737373737,-
"2023-08-18 23:00",1.3428399378399,211.118997669,1.072195027195,-12.203228438228,33.622882672883,-
"2023-08-18 23:15",1.4567171717172,178.57272727273,0.80535714285714,-10.549141414141,43.49595959596,-
"2023-08-18 23:30",1.7188469308469,141.3973038073,-0.43543456543457,-10.390054390054,50.081756021756,-
"2023-08-18 23:45",2.1771212121212,119.08393939394,-0.47288888888889,-10.031171717172,52.208585858586,-
"2023-08-19 00:00",1.9196853146853,189.54522144522,-0.15970085470085,-10.57026029526,47.947202797203,-
"2023-08-19 00:15",1.2192121212121,210.64393939394,-0.29712121212121,-10.907222222222,46.949494949495,-
"2023-08-19 00:30",1.9855252525253,219.03560994561,-0.55057731157731,-11.403445998446,45.735656565657,-
"2023-08-19 00:45",2.961519036519,206.05240870241,-0.56780885780886,-10.868306138306,48.497513597514,-
"2023-08-19 01:00",2.5191414141414,163.99242424242,-0.96373737373737,-10.655656565657,51.540404040404,-
"2023-08-19 01:15",1.236703962704,166.86375291375,-1.3538865578866,-9.837682983683,57.581017871018,-
"2023-08-19 01:30",1.2508236208236,108.28943278943,-1.8559906759907,-9.5102331002331,61.728787878788,-
"2023-08-19 01:45",1.5359114219114,134.52411810412,-2.3509945609946,-8.6548174048174,68.480885780886,-
"2023-08-19 02:00",0.91814374514374,209.54086247086,-1.7761111111111,-8.09614996115,68.399805749806,-
"2023-08-19 02:15",2.4584654234654,139.27501942502,-1.4486519036519,-10.687696192696,53.804778554779,-
"2023-08-19 02:30",4.374696969697,106.29685314685,-1.0604584304584,-11.823488733489,46.184848484848,-
"2023-08-19 02:45",3.6625314685315,138.42150738151,-1.4626177156177,-12.090925407925,46.858461538462,-
"2023-08-19 03:00",3.3031212121212,136.75353535354,-1.4615858585859,-12.60398989899,44.28797979798,-
"2023-08-19 03:15",2.4018531468531,222.12245532246,-0.92147241647242,-12.580687645688,41.703923853924,-
"2023-08-19 03:30",2.453243978244,153.13523698524,-0.91935897435897,-11.956717171717,44.813209013209,-
"2023-08-19 03:45",2.0318010878011,210.16875679876,-1.1640334110334,-11.357206682207,49.034133644134,-
"2023-08-19 04:00",2.485034965035,138.20275835276,-1.9972921522922,-10.209786324786,58.937529137529,-
"2023-08-19 04:15",2.5773426573427,203.47828282828,-2.8036363636364,-9.5844677544678,66.095843045843,-
"2023-08-19 04:30",1.9487777777778,174.28363636364,-3.1966565656566,-8.880494949495,71.580808080808,-
"2023-08-19 04:45",2.7634032634033,209.38574203574,-3.544087024087,-8.5650815850816,74.895027195027,-
"2023-08-19 05:00",4.1677575757576,111.83414141414,-3.4254949494949,-9.0247070707071,72.003939393939,-
"2023-08-19 05:15",3.5323737373737,108.50181818182,-4.0982525252525,-8.7222727272727,76.879898989899,-
"2023-08-19 05:30",2.2277272727273,172.78434343434,-4.0490909090909,-9.0149494949495,75.170707070707,-
"2023-08-19 05:45",2.4157777777778,148.3404040404,-4.7633636363636,-8.1775656565657,82.92898989899,-
"2023-08-19 06:00",2.8873737373737,179.69494949495,-5.0173232323232,-7.3869191919192,88.15202020202,-
"2023-08-19 06:15",6.3676806526807,248.05777000777,-5.4400505050505,-7.3358080808081,90.521212121212,-
"2023-08-19 06:30",5.2573201243201,58.981196581197,-5.4491763791764,-7.2491763791764,91,-
"2023-08-19 06:45",3.2880303030303,153.06161616162,-5.3727272727273,-7.1121212121212,91.30303030303,-
"2023-08-19 07:00",1.9560194250194,187.31944055944,-5.5569425019425,-7.2648212898213,91.460606060606,-
"2023-08-19 07:15",1.3941919191919,218.98333333333,-5.4218686868687,-7.0218686868687,92,-
"2023-08-19 07:30",1.4873232323232,213.37272727273,-5.459595959596,-7.059595959596,92,-
"2023-08-19 07:45",1.5495454545455,201.36919191919,-4.7030808080808,-6.1641919191919,92.694444444444,-
"2023-08-19 08:00",4.5472253302253,97.65602952603,-2.9361756021756,-4.2252867132867,93.554444444444,-
"2023-08-19 08:15",5.8194646464646,154.54282828283,-2.298696969697,-3.4820303030303,94.083333333333,-
"2023-08-19 08:30",3.9813916083916,228.3121989122,-1.9366868686869,-2.9366868686869,95,-
"2023-08-19 08:45",6.2324708624709,112.13356643357,-2.3612626262626,-3.3612626262626,95,-
"2023-08-19 09:00",6.070101010101,133.0897979798,-2.9959090909091,-3.9971212121212,94.993939393939,-
"2023-08-19 09:15",3.9959153069153,218.84814296814,-2.8620652680653,-3.9232773892774,94.693939393939,-
"2023-08-19 09:30",5.5929875679876,170.10170940171,-2.1889898989899,-3.1889898989899,95,-
"2023-08-19 09:45",6.1922929292929,94.523232323232,-2.5671111111111,-3.5671111111111,95,-
"2023-08-19 10:00",4.365101010101,204.06212121212,-2.5559090909091,-3.5559090909091,95,-
"2023-08-19 10:15",4.8892424242424,233.94848484848,-1.5790909090909,-2.4748484848485,95.521212121212,-
"2023-08-19 10:30",4.0490637140637,221.43978243978,-1.560404040404,-2.360404040404,96,-
"2023-08-19 10:45",4.806797979798,197.26353535354,-1.9297777777778,-2.7297777777778,96,-
"2023-08-19 11:00",7.922696969697,73.310101010101,-1.7164646464646,-2.5164646464646,96,-
"2023-08-19 11:15",7.7693201243201,72.223092463092,-1.5849494949495,-2.3849494949495,96,-
"2023-08-19 11:30",7.2894848484848,94.542727272727,-1.6873737373737,-2.4873737373737,96,-
"2023-08-19 11:45",6.9503605283605,86.886472416472,-1.6783333333333,-2.4783333333333,96,-
"2023-08-19 12:00",7.3644545454545,120.84555555556,-1.5290909090909,-2.3290909090909,96,-
"2023-08-19 12:15",7.893108003108,82.242074592075,-1.6171515151515,-2.4171515151515,96,-
"2023-08-19 12:30",5.9368997668998,135.25757575758,-1.549696969697,-2.349696969697,96,-
"2023-08-19 12:45",6.6084848484848,119.36666666667,-1.4392424242424,-2.2392424242424,96,-
"2023-08-19 13:00",6.1890404040404,91.759090909091,-1.3460606060606,-2.120303030303,96.128787878788,-
"2023-08-19 13:15",7.6950932400932,94.51452991453,-1.2379292929293,-1.8415656565657,96.981818181818,-
"2023-08-19 13:30",4.1621212121212,208.26151515152,-1.3876767676768,-1.9876767676768,97,-
"2023-08-19 13:45",3.4753838383838,218.24666666667,-1.2822222222222,-1.8822222222222,97,-
"2023-08-19 14:00",4.1166905316905,207.73799089799,-1.1351631701632,-1.7351631701632,97,-
"2023-08-19 14:15",4.1909090909091,223.59474747475,-1.0166666666667,-1.6166666666667,97,-
"2023-08-19 14:30",5.2114141414141,234.71212121212,-0.82989898989899,-1.429898989899,97,-
"2023-08-19 14:45",3.9835252525253,225.75272727273,-0.72186868686869,-1.3218686868687,97,-
"2023-08-19 15:00",5.3302424242424,203.53828282828,-1.0644444444444,-1.6644444444444,97,-
"2023-08-19 15:15",4.1182929292929,187.34171717172,-1.666202020202,-2.266202020202,97,-
"2023-08-19 15:30",5.2080303030303,226.95757575758,-1.0678787878788,-1.6678787878788,97,-
"2023-08-19 15:45",5.0880808080808,154.31060606061,-0.89373737373737,-1.4937373737374,97,-
"2023-08-19 16:00",7.9293434343434,75.59898989899,-1.1583333333333,-1.7583333333333,97,-
"2023-08-19 16:15",7.4530808080808,68.878787878788,-1.1486868686869,-1.7486868686869,97,-
"2023-08-19 16:30",7.6959797979798,78.045454545455,-1.0331313131313,-1.6331313131313,97,-
"2023-08-19 16:45",7.620505050505,62.576767676768,-0.95316161616162,-1.5531616161616,97,-
"2023-08-19 17:00",7.5092222222222,65.862828282828,-0.80029292929293,-1.4002929292929,97,-
"2023-08-19 17:15",8.50532996633,72.35962962963,-0.796,-1.396,97,-
"2023-08-19 17:30",8.3776819476819,59.108184408184,-0.81393939393939,-1.4139393939394,97,-
"2023-08-19 17:45",7.2734410774411,91.72771043771,-0.75052188552189,-1.3505218855219,97,-
"2023-08-19 18:00",6.473202020202,95.299494949495,-0.71245454545455,-1.3124545454545,97,-
"2023-08-19 18:15",8.1533838383838,77.083333333333,0.21159595959596,-0.69173737373737,95.483333333333,-
"2023-08-19 18:30",6.7689393939394,73.83973026973,7.335,4.3883333333333,85.266666666667,-
"2023-08-19 18:45",5.2777961432507,75.777195027195,6.2046363636364,3.551303030303,86.733333333333,-
"2023-08-19 19:00",5.6893181818182,76.279487179487,6.1774902874903,3.524156954157,86.733333333333,-
"2023-08-19 19:15",2.9462470862471,101.59737373737,6.1428787878788,3.4895454545455,86.733333333333,-
"2023-08-19 19:30",6.4855107014198,91.813294483294,6.0798484848485,3.4220707070707,86.711111111111,-
"2023-08-19 19:45",6.5422834110334,81.799735819736,4.9070707070707,2.1354545454545,86.141919191919,-
"2023-08-19 20:00",7.2489898989899,71.902874902875,5.0218181818182,2.2029292929293,85.905555555556,-
"2023-08-19 20:15",3.9401515151515,82.166666666667,7.1919191919192,3.8777777777778,83.429292929293,-
"2023-08-19 20:30",3.9278943278943,111.73384615385,6.1301274281274,2.9099254079254,83.89898989899,-
"2023-08-19 20:45",1.3430742334588,114.50878787879,6.2664724164724,3.2109168609169,84.722222222222,-
